longitude,latitude,laci
123.4109268,41.82249069,16644-67298571
123.378067,41.83440018,16409-60302211
123.3755112,41.83227158,16409-235155979
123.3731995,41.82484818,16409-67654963
123.380722,41.80303955,16887-67682848
123.3720779,41.82276917,16409-67646773
123.4208603,41.81906128,16789-67295499
123.3827209,41.7816391,16406-235016500
123.3785324,41.80574036,16887-67671093
123.4014587,41.80643845,16789-55568713
123.3633804,41.78763962,16406-67673100
123.3412094,41.77822876,16388-12810903
123.4935074,41.8395195,16645-234948108
123.3780212,41.8158493,16887-67638334
123.3350372,41.80302811,16388-61397891
123.3412476,41.78841019,16388-67417355
123.3827209,41.7816391,16406-235016459
123.3784103,41.78406906,16406-67684925
123.3780518,41.78899002,16794-60294787
123.3706284,41.81869888,16887-67638067
123.3646774,41.8122406,16887-2160396
123.4935074,41.8395195,16645-234948149
123.4355392,41.83058929,16644-61362307
123.3268814,41.81354141,16888-67672116
123.3303223,41.80522919,16654-60129155
123.3575592,41.81301117,16887-249594932
123.3815536,41.79856873,16794-12594840
123.2973709,41.7734108,16404-67904051
123.3349609,41.79600906,16388-67427123
123.35466,41.79874039,16388-235149118
123.3355789,41.79264832,16388-67425333
123.3421097,41.78033066,16388-67846431
123.3720779,41.82276917,16409-67646782
123.3514862,41.77460098,16643-67660576
123.3755569,41.80070877,16794-13084557
123.379837,41.83905029,16409-61682564
123.3435593,41.7845192,16388-13086349
123.356308,41.80183029,16794-67649588
123.3498383,41.8263092,16887-67852085
123.3412094,41.77822876,16388-12810904
123.3622818,41.80791092,16794-67635253
123.3488464,41.79114151,16388-2515212
123.3373718,41.83132935,16888-12614276
123.43573,41.82846069,16644-234976819
123.3644791,41.7935791,16406-2230029
123.4437332,41.81024933,16885-67204875
123.3772964,41.78836823,16794-67662624
123.3644791,41.7935791,16406-2230027
123.3686371,41.79207993,16794-67674943
123.3718033,41.79592896,16794-235152190
123.3714981,41.79351044,16883-12939405
123.3602676,41.7938385,16406-67641613
123.4697189,41.80329132,16793-235010837
123.3784103,41.78406906,16406-67684915
123.4649277,41.80207825,16407-67128086
123.3633804,41.78763962,16406-67673151
123.3602676,41.7938385,16406-67641653
123.3686371,41.79207993,16794-67674941
123.4638138,41.80162811,16407-68100128
123.4631805,41.80300903,16407-67110964
123.3802185,41.79629135,16883-12940173
123.3780518,41.78899002,16794-60294788
123.4195023,41.79898071,16640-67440181
123.4267578,41.80054855,16640-67577868
123.4236679,41.79983139,16640-67438901
123.4267578,41.80054855,16640-67577907
123.4209595,41.78144836,16401-67455283
123.4359436,41.80569839,16789-67483916
123.452507,41.78591919,16882-67184948
123.4590988,41.78776169,16646-67185716
123.452507,41.78591919,16882-67184908
123.4543076,41.78451157,16882-60114829
123.4570999,41.78989029,16646-54584648
123.5307312,41.74654007,16791-12809111
123.4570999,41.78989029,16646-54584649
123.4535294,41.78924179,16882-2171700
123.4610367,41.78752899,16646-60026253
123.5307312,41.74654007,16791-2432780
123.4590988,41.78776169,16646-67185675
123.452507,41.78591919,16882-67184909
123.4570999,41.78989029,16646-54584647
123.4512634,41.78760147,16882-235184437
123.452507,41.78591919,16882-67184959
123.5130081,41.74718094,16791-67575613
123.5116196,41.74945831,16791-67556877
123.452507,41.78591919,16882-67184949
123.4738388,41.76929092,16396-67264821
123.4562531,41.78660965,16646-67185213
123.4061737,41.83095169,16644-67668285
123.4045029,41.76560974,16788-67466271
123.4045029,41.76560974,16788-67466273
123.4140396,41.79716873,16789-68038165
123.4138184,41.79597855,16655-67441981
123.4045029,41.76560974,16788-67466303
123.4028625,41.77616882,16884-67460363
123.3991394,41.7686882,16788-67465012
123.4065475,41.76696014,16788-61708429
123.4475174,41.79740906,16883-12942477
123.4027786,41.77338028,16788-67462413
123.3991394,41.7686882,16788-67464971
123.4061737,41.83095169,16644-67668237
123.3991394,41.7686882,16788-67465013
123.4543991,41.80009079,16407-67197197
123.4200363,41.77737045,16401-67577119
123.4105988,41.8341217,16644-67686197
123.4052582,41.76921844,16788-67464715
123.4421463,41.8010788,16407-67197749
123.3891907,41.78546906,16884-67925279
123.4159698,41.7686615,16788-61708173
123.4115295,41.76802826,16788-67466046
123.3974915,41.79610062,16655-67442741
123.3974915,41.79610062,16642-2180915
123.4115295,41.76802826,16788-67465997
123.4041519,41.65242004,16642-235014933
123.3996277,41.69952011,16642-67315980
123.4019775,41.78142166,16401-67584779
123.4168015,41.77732849,16401-67459389
123.4134979,41.78467178,16401-67579955
123.3987732,41.65663147,16642-249678091
123.4072418,41.6687088,16642-61402509
123.2502594,41.39519119,16866-69721101
123.2049103,41.36706161,16866-237074495
122.8225937,41.08805847,16727-11843341
123.3117065,41.68284988,16650-235020872
122.8650894,41.12710953,16770-1286412
123.312912,41.6319313,16648-67546892
123.318512,41.65444946,16648-67561781
123.3226318,41.41409683,16727-69727795
123.3224335,41.66716003,16648-67538229
123.3046265,41.4851799,16866-237004043
123.4021606,41.8132515,16789-67677965
123.3981628,41.81435013,16887-67691828
123.4052505,41.81732178,16644-2236211
123.3128815,41.84870911,16888-68025661
123.3128815,41.84870911,16888-68025651
123.3981628,41.81435013,16887-67691808
123.4050217,41.81324005,16789-60014989
123.3415833,41.83486938,16888-67869453
123.3611298,41.85953903,16797-55509065
123.4026794,41.78025055,16884-59806605
123.3970108,41.78289032,16884-13092749
123.3912888,41.76742935,16788-67472652
123.1911697,41.68534088,16400-13064836
123.5041275,41.64099884,16399-67491379
123.5041275,41.64099884,16399-67491391
123.3990936,41.78593063,16884-60337037
123.4945068,41.63238144,16399-67420697
123.4003906,41.7820015,16884-67454497
123.4925919,41.63954163,16784-235020340
123.4959869,41.63759995,16784-13060741
123.4642105,41.72201157,16405-67481611
123.4856567,41.80027008,16793-67226164
123.4856567,41.80027008,16793-67226173
123.560173,41.58811188,16784-67737653
123.174057,41.74967957,16389-68022797
123.174057,41.74967957,16389-68022795
123.1757584,41.75733185,16389-12587653
123.1894608,41.78302002,16389-60327813
123.1947632,41.79299164,16389-234920991
123.1649933,41.7436409,16400-60150403
123.0617218,41.92488098,16385-67921676
123.013298,41.95848083,16385-60322179
122.9704895,41.99243164,16394-249573131
123.0349503,41.96205902,16385-2395405
123.0257492,41.95175934,16385-67623691
123.4856567,41.80027008,16793-67226144
123.2902298,41.76979828,16651-234918413
123.4874725,41.80281067,16793-2288179
123.4856567,41.80027008,16793-67226165
123.1096497,41.91384888,16385-67920652
123.4838562,41.80891037,16793-67263264
123.0633774,41.91463089,16385-67622411
123.3664627,41.76753998,16643-235147070
123.2398529,41.7648201,16389-12586627
123.1681519,41.75511169,16389-234920204
123.0617218,41.92488098,16385-67921677
123.3370209,41.82825851,16888-67969804
123.0257492,41.95175934,16385-67623692
123.5727615,41.86511993,16410-67982859
123.2182083,41.85871124,16389-2244107
123.3276978,41.82641983,16888-67867679
122.995697,41.97851181,16385-235057421
123.1914215,41.82538986,16389-2448397
123.1989288,41.83605957,16389-67331595
123.1096497,41.91384888,16385-67920653
123.2273483,41.76507187,16389-2197555
123.4874725,41.80281067,16793-2288190
123.3614578,41.76667023,16643-67644222
123.1874008,41.77779007,16389-12587908
123.1847229,41.75967026,16389-13066373
122.9729919,41.97909927,16394-67968012
122.9729919,41.97909927,16394-67968052
122.995697,41.97851181,16385-235057419
122.9983902,42.02111053,16394-67610165
123.4603119,41.83588028,16395-2491148
123.7700577,41.85163116,16470-70603019
123.1976089,41.76462173,16389-67890700
123.0633774,41.91463089,16385-67622412
123.1221466,41.9006691,16385-60153476
123.4085693,41.81219864,16789-2165005
123.4117737,41.83089066,16644-67291700
123.399498,41.86359024,16792-67872524
123.4011383,41.86730957,16792-61695373
123.4078064,41.81684113,16644-67356437
123.4104309,41.81703186,16789-67662899
123.4104309,41.81703186,16789-67662911
123.4079819,41.85531998,16792-67658805
123.4002914,41.81436157,16887-60020109
123.4021606,41.8132515,16642-249679125
123.4113693,41.81541061,16789-67679037
123.4113922,41.83663177,16644-235145269
123.4087219,41.85224915,16644-67669813
123.4068832,41.81591034,16789-67251488
123.4113693,41.81541061,16789-67679007
123.4068832,41.81591034,16789-67251489
123.3956909,41.79013824,16655-67446837
123.3798523,41.79164886,16794-235150861
123.3947525,41.78841019,16655-67448331
123.3891907,41.78546906,16884-67925280
123.3844299,41.78950119,16794-67640382
123.3956909,41.79013824,16655-67446836
123.3926926,41.78757095,16884-67448125
123.3891907,41.78546906,16884-67451403
123.3726807,41.79486084,16794-2563350
123.3877335,41.78232956,16884-67453963
123.3926926,41.78757095,16884-67448075
123.3726807,41.79486084,16794-2563093
123.3956909,41.79013824,16655-67446796
123.4003677,41.79272079,16655-67444533
123.3947525,41.78841019,16655-67448373
123.3731918,41.79338837,16794-2548277
123.3726807,41.79486084,16794-2563379
123.4225235,41.82743073,16644-67669555
123.4225235,41.82743073,16644-67669515
123.4081726,41.82555008,16644-67676980
123.4225235,41.82743073,16644-67669565
123.4256592,41.82775879,16644-235158067
123.4012222,41.85905838,16792-67643455
123.4327087,41.81156921,16789-67300158
123.4344177,41.81195831,16789-67315221
123.4431534,41.81735992,16885-67210559
123.4327087,41.81156921,16789-67300107
123.3906479,41.79708099,16794-249595197
123.3817215,41.78807831,16794-67644448
123.3309097,41.75085831,16651-2532876
123.3856277,41.79330826,16794-67666189
123.2803268,41.77149963,16651-60295812
123.3315277,41.75074768,16651-2532916
123.3843079,41.79750061,16794-235144244
123.3309097,41.75085831,16651-2532877
123.3565674,41.78981018,16406-67666485
123.4146729,41.79859161,16789-2270772
123.4190521,41.80044937,16789-67575073
123.4190521,41.80044937,16789-67575093
123.4321976,41.77729034,16882-13082521
123.4434891,41.77080917,16647-234958881
123.3551483,41.7903595,16406-67682080
123.4146729,41.79859161,16789-2270733
123.3639832,41.79962921,16794-67641356
123.4195023,41.79898071,16640-67440141
123.4017715,41.79084015,16655-68120085
123.4284592,41.79241943,16640-67477045
123.4385071,41.79291916,16640-67189555
123.4421921,41.81624985,16885-67112981
123.4273224,41.80459976,16789-67437109
123.4431534,41.81735992,16885-67210508
123.3591003,41.82505035,16409-67646517
122.8448792,42.10118103,16641-67780876
123.4062119,41.79008865,16884-67446591
123.4421921,41.81624985,16885-67113011
123.4085464,41.85081863,16644-235146016
123.4095688,41.84809113,16644-67658507
122.6164703,41.50244141,16457-235650837
123.2917175,41.85375977,16642-60652695
123.4095688,41.84809113,16644-67658547
123.4095688,41.84809113,16644-67658557
123.4085464,41.85081863,16644-235146047
122.9904327,41.67195892,16642-67918870
123.4085464,41.85081863,16644-235146036
123.2591095,41.79880905,16654-235083277
123.3538589,41.82863998,16409-59794699
123.3065186,41.80070877,16654-67870783
123.3065186,41.80070877,16654-67870773
123.6372833,42.08224106,16653-60344708
122.4053802,41.43859863,16768-71265804
123.3261337,41.80942917,16888-67962637
123.0826111,41.74084854,16642-67918613
122.7581863,41.54389191,16649-60308613
123.3345413,41.93780136,16790-68133428
123.4159698,41.80778122,16789-67567934
123.3345413,41.93780136,16790-68133408
123.4117737,41.83089066,16644-67291659
123.4050293,41.82711029,16644-54532168
123.3567581,41.79560852,16406-67637004
123.3981323,41.84843826,16409-235156235
123.3753204,41.86518097,16797-67862323
123.3824997,41.85578918,16797-67845171
123.4176178,41.85372162,16644-67669310
123.4083481,41.94533157,16886-2195764
123.5239487,41.95082092,16393-249684747
123.4398422,41.92658997,16886-2371339
123.3755112,41.83227158,16409-235155980
123.4244995,41.93050003,16886-67971597
123.3733826,41.89693832,16797-59778316
123.4087677,41.82728958,16644-67675681
123.4083481,41.94533157,16886-2195724
123.5192719,42.05313873,16653-67894856
123.5416031,41.99060059,16653-2385421
123.5131226,41.93125916,16393-67841853
123.4186478,41.84656143,16644-67670580
123.399498,41.86359024,16792-67872525
123.4207077,41.83255005,16644-67671347
123.4035416,41.92454147,16886-67515405
123.393837,41.82297134,16409-67646219
123.400322,41.82603073,16644-67668531
123.5400696,42.00228882,16653-249611787
123.4085617,41.92082977,16886-67561032
123.4144669,41.91923904,16886-54560327
123.35466,41.79874039,16388-235149068
123.4087677,41.82728958,16644-67675680
123.4102173,41.90472031,16886-54568459
123.5402374,41.98572159,16653-249612045
123.3622818,41.80791092,16794-67635211
123.356308,41.80183029,16794-67649568
123.5224533,41.8367691,16398-60134021
123.5194092,41.83227921,16398-13088653
123.4775467,41.82323074,16793-67230752
123.4775467,41.82323074,16793-67230771
123.4883118,41.77846146,16646-67249439
123.4880219,41.77632904,16646-12619651
123.4885406,41.78684998,16646-60300676
123.53582,41.80881119,16398-234951231
123.53582,41.80881119,16398-234951229
123.4841766,41.79494095,16793-67233056
123.4865036,41.79244995,16646-2521355
123.4849701,41.79727936,16793-2396171
123.3260727,41.78894043,16388-67421747
123.3603134,41.82818985,16409-235155468
123.3608322,41.82999039,16409-67685407
123.4050674,41.78152847,16401-67456408
123.4996414,41.79658127,16793-234966028
123.410408,41.84408951,16644-67649085
123.3667297,41.79542923,16794-67635517
123.3232727,41.78615189,16388-2517566
123.3730774,41.82954025,16409-67647539
123.3789597,41.81676865,16887-2316044
123.3798523,41.79164886,16794-235150901
123.3932419,41.72365189,16650-67740961
123.5339584,41.81151962,16398-2223421
123.4670715,41.83361053,16395-12618137
123.4450302,41.82173157,16885-67212813
123.3271637,41.79367065,16654-67421965
123.3757095,41.72140121,16650-67522059
123.4004211,41.73582077,16650-67552820
123.3932419,41.72365189,16650-67740960
123.3805923,41.76539993,16788-13093685
123.3759003,41.82857132,16409-2166027
123.3525925,41.81206131,16388-235161661
123.4857407,41.81367874,16793-67228703
123.3805008,41.82862854,16409-67655743
123.4784317,41.86637115,16889-67843124
123.4439392,41.84608841,16645-2529291
123.4880219,41.77632904,16646-12619671
123.5213699,41.79666901,16398-234970893
123.536293,41.8035202,16398-67241781
123.3731995,41.82484818,16409-67654923
123.4259415,41.8384285,16644-67691551
123.4704437,41.85153961,16645-60681861
123.5472031,41.83459091,16410-67880716
123.4402771,41.7974205,16640-67223348
123.4867172,41.78878021,16646-67273483
123.4885406,41.78684998,16646-60300675
123.5008087,41.82516861,16793-67275551
123.478981,41.81678009,16793-68105484
123.3997192,41.83259964,16644-235154229
123.4827881,41.79800034,16793-61670787
123.448967,41.83317184,16645-234976523
123.4117737,41.83089066,16644-67291699
123.4996414,41.79658127,16793-234966029
123.3844299,41.78950119,16794-67640373
123.4838562,41.80891037,16793-67263265
123.4887466,41.80942154,16793-67589645
123.5339584,41.81151962,16398-2223372
123.326973,41.80062103,16654-235187979
123.4850006,41.80775833,16793-2376973
123.3859406,41.77843094,16788-12615813
123.394043,41.79904938,16887-235143987
123.5581665,41.83324051,16411-67875596
123.4793472,41.82582092,16395-67223841
123.3720779,41.82276917,16409-67646752
123.5339584,41.81151962,16398-2223422
123.356308,41.80183029,16794-67649567
123.3262634,41.79748917,16654-67422476
123.4290619,41.81391907,16789-67791371
123.4542313,41.85258102,16645-67235617
123.4944763,41.79679108,16793-67232319
123.3933487,41.75432968,16788-67553548
123.5048904,41.81439972,16793-2545677
123.4532776,41.81713104,16885-67211019
123.3506165,41.69427109,16650-67528715
123.53582,41.80881119,16398-234951181
123.4780579,41.79174042,16646-67225888
123.4856567,41.80027008,16793-67226145
123.4836197,41.79064178,16646-234950451
123.4836197,41.79064178,16646-234950411
123.4836197,41.79064178,16646-234950461
123.4836197,41.79064178,16646-234950463
124.0002823,41.82408905,16469-61409155
123.4799881,41.78993988,16646-13052045
123.4887466,41.80942154,16793-67589644
123.4888077,41.80838013,16883-12943757
123.4856567,41.80027008,16793-67226174
123.4849701,41.79727936,16793-2396211
123.4841766,41.79494095,16793-67233086
123.6303635,41.81452942,16411-2369803
123.3965378,41.79389954,16883-12923278
123.4568787,41.81090164,16885-67206413
123.4780579,41.79174042,16646-67225889
123.517189,41.82310104,16398-67229247
123.454422,41.80472183,16885-67200565
123.4596024,41.79330063,16407-67190068
123.4857407,41.81367874,16793-67228723
123.4838562,41.80891037,16793-67263284
122.8089294,41.97360992,16641-235096587
123.298233,41.80202866,16654-2173196
123.3479233,41.77624893,16643-67926303
123.3826523,41.76054001,16788-61705869
123.4207764,41.96635818,16403-67857165
123.4669266,41.78964996,16646-2613515
123.4892731,41.95643997,16393-67350847
123.4978867,41.90404129,16889-54568972
123.4844284,41.83274078,16395-67276341
123.4590988,41.78776169,16646-67185717
123.3862076,41.76128006,16788-61672067
123.4832001,41.80435944,16793-12617367
123.3622818,41.80791092,16794-67635251
123.3922501,41.76182175,16788-2282815
123.3990021,41.82394028,16409-67695135
123.4581299,41.78070831,16646-67181619
123.4562531,41.78660965,16646-67185163
123.4712219,41.81256866,16885-12625675
123.4436264,41.81367111,16885-67208205
123.4427567,41.81018066,16885-60654989
123.4510498,41.91876984,16889-2177291
123.4448013,41.75909042,16647-13084046
123.4393463,41.81206894,16789-12631939
123.5009918,41.9106102,16889-67987724
123.4145203,41.96427917,16403-67857677
123.4777603,41.81346893,16885-67221811
123.4620132,41.82012939,16395-60334990
123.4541168,41.78121185,16882-13050765
123.4595413,41.81719971,16885-67210804
123.4813385,41.81483841,16793-67222333
123.4834518,41.81864166,16793-12619059
123.4527588,41.81269836,16885-2275125
123.4608994,41.8087883,16885-67202611
123.4607391,41.80451965,16885-67201547
123.464241,41.83036041,16395-67277857
123.4813385,41.81483841,16793-67222283
123.4832001,41.80435944,16793-12617378
123.464241,41.83036041,16395-67277875
123.4741898,41.93268967,16889-234913331
123.4740524,41.78197098,16646-67236149
123.5097198,41.91622925,16889-234908427
123.3952179,41.7841301,16884-67451709
123.4663086,41.80532074,16885-67201036
123.3834534,41.76187134,16788-67578420
123.4606094,41.93252182,16889-68013887
123.4537811,41.92697906,16889-2266686
123.5331573,41.9557991,16393-2198027
123.4399872,41.81465912,16885-67210036
123.3639832,41.79962921,16794-67641407
123.3807983,41.76052094,16788-68132107
123.478981,41.81678009,16793-68105524
123.4857407,41.81367874,16793-67228704
123.464241,41.83036041,16395-67277855
123.4299774,41.9159317,16886-67738675
123.4540329,41.81116867,16885-12617604
123.4712601,41.80279922,16793-67199285
123.4564896,41.77801895,16647-67180320
123.3975372,41.7638588,16788-67467533
123.4059525,41.74779129,16788-67545139
123.4234695,41.9515419,16403-12825220
123.5317078,41.9632988,16393-67993869
123.4576874,41.81248856,16885-67207997
123.3509064,41.78245163,16643-67637301
123.3980179,41.80838013,16789-67693363
123.3872375,41.81021118,16887-67685645
123.4181976,41.78514862,16401-67451189
123.4314499,41.79272842,16640-67503885
123.3706284,41.81869888,16887-67638028
123.3720779,41.82276917,16409-67646772
123.3926086,41.83023071,16409-67647283
123.3926086,41.83023071,16409-67647243
123.4601822,41.76900864,16647-67256371
123.4865189,41.76546097,16396-67258942
123.3893738,41.79671097,16794-67643957
123.4595413,41.81719971,16885-67210814
123.429451,41.83892059,16644-67260477
123.4345932,41.84080887,16645-234956093
123.3755112,41.83227158,16409-235156030
123.4402313,41.83263016,16645-67218483
123.4077301,41.85924911,16792-67692350
123.4927902,41.76731873,16396-234958092
123.4607391,41.80451965,16885-67201598
123.4725494,41.7972908,16793-67384126
123.4262009,41.81328964,16789-67572276
123.4255371,41.79740906,16640-67440957
123.3872528,41.81927109,16409-60630661
123.4324036,41.81552887,16789-2226494
123.4725494,41.7972908,16793-67384075
123.4345474,41.81629181,16789-68102708
123.4372406,41.7996788,16640-67195660
123.3602676,41.7938385,16406-67641652
123.3898087,41.81626892,16887-67657248
123.3848801,41.81599045,16887-67635724
123.4437332,41.81024933,16885-67204917
123.4401321,41.8445015,16645-67234877
123.4292297,41.82844925,16644-67271457
123.3564911,41.83140182,16409-235094283
123.3514404,41.83649826,16888-67882568
123.3446426,41.84793091,16797-234919437
123.4565811,41.83620071,16645-13106308
123.3373032,41.81529999,16888-2279229
123.4787369,41.76787949,16396-60113038
123.4380798,41.80821991,16789-67263775
123.3415833,41.83486938,16888-67869492
123.4684906,41.80823898,16885-67203853
123.4570236,41.81523895,16885-12614022
123.4568176,41.84360886,16645-234954016
123.4723587,41.80609894,16885-67201843
123.4013138,41.81848907,16644-67679551
123.3564911,41.83140182,16409-235094285
123.3602371,41.81932068,16887-67616267
123.34655,41.83549881,16888-249686068
123.3990021,41.82394028,16409-67695167
123.402832,41.88272858,16408-67733812
123.3991394,41.82085037,16409-67652157
123.4623795,41.76931,16647-234970676
123.3724976,41.78850174,16406-67636749
123.3637085,41.83184814,16409-2354453
123.4608994,41.80097961,16407-59830796
123.4299622,41.7955513,16640-2202164
123.3736496,41.81726837,16887-235150347
123.3926086,41.83023071,16409-67647293
123.4925919,41.76272964,16396-67243573
123.4402771,41.7974205,16640-67223358
123.4605713,41.8141098,16885-2567435
123.4281921,41.83473969,16644-13078936
123.3895187,41.82957077,16409-2581043
123.4637909,41.81052017,16885-60637858
123.4087219,41.85224915,16644-67669821
123.4738388,41.76929092,16396-67264801
123.4770584,41.79795837,16793-234957579
123.4402313,41.83263016,16645-67218444
123.4267578,41.80054855,16640-67577918
123.3686371,41.79207993,16794-67674912
123.3824615,41.8199501,16409-54566985
123.4437332,41.81024933,16885-67204925
123.4362564,41.81409836,16789-234946592
123.4021606,41.8132515,16789-67677964
123.348259,41.83964539,16888-2531891
123.4275436,41.82329178,16644-67269950
123.4298019,41.83063889,16644-55579475
123.3514404,41.83649826,16888-67882558
123.3641815,41.82735825,16409-67642687
123.4076385,41.7480011,16788-2184765
123.4809418,41.76776886,16396-68099595
123.4739609,41.80022812,16793-2599221
123.3898087,41.81626892,16887-67657249
123.3602676,41.82181168,16887-67707917
123.3620377,41.8315506,16409-234967357
123.4064636,41.87612915,16792-249685515
123.3675995,41.8309288,16409-54580049
